ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
23836.0,5,1,2011.0,4.0,4.0,4.3,3.66,3.93,3.61,0,1,1,1.6056489206657545,-0.6799846007796784
42007.0,5,1,2011.0,3.16,3.4,2.91,3.21,3.14,3.75,1,2,2,-0.7000261124314647,-1.0101559358107883
47144.0,5,1,2011.0,2.59,2.57,2.22,2.78,2.76,2.5,1,0,0,-2.855180669981714,-0.38990140783238086
74708.0,5,0,2011.0,4.57,4.28,4.56,4.62,4.86,3.68,0,1,1,3.3049521613954833,-1.0370245638524809
40057.0,5,1,2011.0,2.79,2.79,2.67,2.9,2.86,2.42,1,0,0,-2.251651472326908,-0.27545863044680646
71396.0,5,1,2011.0,2.76,2.81,2.62,3.17,2.58,3.54,1,0,0,-1.8810565634933025,-1.29360847109788
66947.0,5,1,2011.0,2.7,3.09,2.2,2.79,2.72,2.95,1,0,0,-2.3371684549851084,-0.8481994271423167
48942.0,5,0,2011.0,2.76,2.79,3.04,2.81,2.47,3.2,1,0,0,-2.0217732155155788,-0.953154178222954
39139.0,5,1,2011.0,2.74,3.06,2.26,2.76,2.94,3.67,1,0,0,-1.9167053937333882,-0.9607706029111993
51824.0,5,1,2011.0,2.44,3.64,1.83,2.39,2.11,2.81,1,0,0,-2.9813208203094055,-0.6656110934959886
55072.0,5,1,2011.0,3.65,3.79,3.81,3.24,3.49,3.83,0,2,2,0.6004590342894759,-1.2214527554997696
61539.0,5,1,2011.0,3.73,3.87,3.88,3.59,3.5,3.02,0,2,2,0.6170519956074848,-0.7656796572838399
94967.0,5,0,2011.0,4.5,4.21,4.53,4.55,4.74,2.77,0,1,1,2.7540332284870828,-0.735466851935855
73929.0,5,0,2011.0,4.23,3.89,4.14,4.38,4.6,3.59,0,1,1,2.3145602992949526,-1.0172472621473319
72447.0,5,0,2011.0,2.96,3.09,2.66,3.23,2.96,2.58,1,0,0,-1.6896563074829194,-0.6506675307729699
67866.0,5,1,2011.0,2.51,3.28,2.51,2.55,1.92,2.81,1,0,0,-2.780200145462889,-0.9483027612298122
91641.0,5,0,2011.0,2.34,3.36,2.04,2.0,2.05,2.25,1,0,0,-3.5399512780902125,-0.856042730303196
49646.0,5,0,2011.0,3.99,3.91,3.62,4.07,4.43,3.44,0,1,1,1.567250680178138,-0.6642773272331076
77442.0,5,0,2011.0,3.87,3.66,4.0,4.07,3.83,3.13,0,1,1,1.1159991105277969,-0.9265508895215961
46029.0,5,1,2011.0,2.67,1.83,2.61,3.52,3.06,2.5,1,0,0,-2.4769928569652455,-0.3380324460645046
34609.0,5,1,2012.0,2.71,3.21,2.09,2.32,2.16,3.66,1,0,0,-2.5714174303885238,-0.36596046447868646
33122.0,5,1,2011.0,2.54,2.96,2.77,2.45,2.07,2.86,1,0,0,-2.7468879023332535,-0.6380241688906191
37816.0,5,1,2011.0,2.62,3.02,2.2,2.55,2.76,2.86,1,0,0,-2.5636616423344174,-0.505554182725806
34290.0,5,0,2011.0,2.93,2.83,2.91,3.06,2.96,2.59,1,0,0,-1.797873354171687,-0.3060729628247223
27955.0,5,1,2012.0,2.84,3.77,3.15,2.79,2.0,3.93,1,0,0,-1.3032703213972956,-0.532167270408385
57151.0,5,0,2011.0,3.49,3.79,3.56,3.17,3.31,3.59,1,2,2,0.12773295622790604,-1.1076406822232203
58451.0,5,1,2011.0,2.59,3.15,2.27,2.58,2.41,2.15,1,0,0,-2.909896802913285,-0.35010160849787986
75755.0,5,1,2012.0,1.9499999999999997,2.53,1.8,1.79,1.77,2.64,1,0,0,-4.5187153492405105,-0.3438192963806647
24918.0,5,1,2011.0,3.37,3.17,3.36,3.55,3.5,2.71,1,2,2,-0.46368411453187447,-0.17008891166131007
72558.0,5,0,2011.0,4.08,3.64,4.28,4.21,4.29,2.14,0,1,1,1.3474992818873337,-0.22588313913157837
62937.0,5,0,2011.0,2.54,2.6,2.64,2.62,2.32,2.19,1,0,0,-3.067942839014854,-0.506184994423189
73791.0,5,0,2011.0,3.47,3.53,3.76,3.38,3.14,3.05,1,2,2,-0.11394686913593455,-1.001891344089794
57913.0,5,0,2011.0,3.33,3.21,3.42,3.1,3.51,2.86,1,2,2,-0.6039672071937284,-0.6741040424276459
68603.0,5,1,2012.0,2.35,3.34,2.13,2.74,1.7499999999999998,2.5,1,0,0,-3.168548329490635,-0.06605362002120505
93086.0,5,0,2011.0,4.05,3.55,4.11,4.28,4.38,3.21,0,1,1,1.6633287573511917,-1.0580989896306798
64973.0,5,1,2012.0,2.15,3.09,2.26,2.16,1.56,2.23,1,0,0,-3.8736760415141016,0.009209910784306807
61082.0,5,1,2011.0,2.77,2.94,2.53,2.77,2.91,2.27,1,0,0,-2.3558826566183235,-0.3970633079107543
72797.0,5,1,2011.0,2.45,2.89,2.1,1.87,2.75,2.86,1,0,0,-3.1663273759391237,-0.9624203103841947
44651.0,5,1,2011.0,3.09,3.45,2.84,3.34,2.79,3.21,1,2,2,-1.0821935208098181,-0.7387273359914482
83149.0,5,1,2011.0,3.66,3.17,3.98,4.07,3.6,2.86,0,2,2,0.45112147072232606,-0.887951609586512
60578.0,5,1,2012.0,2.84,2.43,3.23,2.54,2.56,2.81,1,0,0,-2.293889697770819,-0.23461921526956123
83312.0,5,1,2011.0,3.57,3.91,3.4,3.69,3.29,3.59,0,2,2,0.4116051062217841,-1.3081996862098826
47979.0,5,0,2012.0,2.44,3.04,2.5,2.55,1.89,3.75,1,0,0,-2.619434762443389,-0.6532168836943875
91873.0,5,1,2011.0,3.56,3.34,3.75,3.45,3.7,3.36,0,2,2,0.2782506774624744,-1.3054369747142796
87123.0,5,0,2011.0,2.51,2.87,2.55,2.55,2.25,2.89,1,0,0,-2.793565631240011,-1.1855796714182192
59674.0,5,0,2011.0,3.04,3.3,3.53,2.9,2.45,2.86,1,0,0,-1.3510895863646653,-0.8822962548655803
88888.0,5,1,2013.0,1.97,2.96,1.84,2.06,1.54,2.63,1,0,0,-4.210759902948503,0.19611776608231682
50564.0,5,0,2011.0,3.52,3.0,3.44,3.66,4.1,2.97,0,2,2,0.05379089636752683,-0.5234008603260275
23766.0,5,0,2011.0,4.41,4.3,4.37,4.24,4.69,4.22,0,1,1,3.0274080875185057,-0.8558327725280741
66075.0,5,1,2011.0,2.78,3.53,2.47,2.81,2.46,3.75,1,0,0,-1.699231053967993,-1.3638226464946603
77151.0,5,1,2011.0,3.25,3.49,2.84,3.34,3.4,3.91,1,2,2,-0.3659653191847269,-1.4217368557087577
58777.0,5,0,2011.0,4.16,3.81,4.51,4.24,4.14,2.42,0,1,1,1.6744712516213724,-0.2791191408816642
65687.0,5,1,2011.0,3.18,3.74,3.47,2.97,2.6,3.36,1,2,2,-0.7300695379482007,-1.18592468959153
70085.0,5,0,2011.0,3.88,3.53,3.78,3.9,4.36,3.33,0,2,2,1.193852746138174,-0.8917307502484267
25819.0,5,1,2013.0,2.6,2.91,2.26,2.13,2.96,3.28,1,0,0,-2.5294678525618792,0.665451344568834
54788.0,5,0,2011.0,3.44,2.96,3.42,3.74,3.77,3.05,1,2,2,-0.14005363702042573,-0.6565813788810805
88976.0,5,0,2011.0,2.5,2.49,2.43,2.48,2.58,2.77,1,0,0,-2.9953720760060136,-1.0991738086440173
76865.0,5,1,2011.0,3.58,3.62,3.09,4.14,3.69,3.3,0,2,2,0.40550370752229004,-0.9344469841916431
64243.0,5,1,2011.0,3.41,2.91,3.33,3.87,3.72,2.59,1,2,2,-0.37612199108841565,-0.4671525958035724
31788.000000000004,5,1,2011.0,4.4,4.21,4.6,4.28,4.5,2.86,0,1,1,2.503001055827129,-0.17876840522115056
31030.0,5,0,2011.0,4.05,4.15,4.33,3.97,3.71,3.84,0,1,1,1.8707232505624414,-0.8870663340014315
56515.0,5,0,2011.0,2.79,2.91,3.14,2.94,2.34,2.66,1,0,0,-2.0828956375176957,-0.7192017395098876
88281.0,5,1,2011.0,4.83,4.74,4.79,4.93,4.88,4.45,0,1,1,4.337624057232052,-1.606846644250634
32319.000000000004,5,0,2011.0,4.68,4.68,4.81,4.62,4.6,3.83,0,1,1,3.6786044537070905,-0.709380766445224
31189.0,5,0,2011.0,4.07,3.57,3.98,4.52,4.4,2.11,0,1,1,1.3395493856394445,0.32463533136650496
66271.0,5,0,2011.0,4.12,3.62,4.24,4.34,4.4,3.75,0,1,1,2.0737743714004737,-1.0927376474903403
90444.0,5,0,2011.0,3.91,3.57,4.09,3.9,4.1,2.32,0,1,1,0.8911057338907796,-0.5754299500804168
86550.0,5,1,2013.0,2.19,3.09,3.36,1.3200000000000003,1.98,2.81,1,0,0,-3.2004028593857954,-0.08621657542572947
72654.0,5,1,2012.0,2.81,2.74,2.27,1.87,2.81,2.81,1,0,0,-2.8838867870394327,-0.2676152631459601
41972.0,5,1,2011.0,3.8,4.0,3.79,3.9,3.5,3.48,0,2,2,1.0230882844882054,-0.7755707130780115
63117.0,5,1,2013.0,2.52,3.79,1.42,2.13,2.48,2.27,1,0,0,-3.1868633349084075,0.9489535973652996
92544.0,5,1,2011.0,3.37,3.66,2.82,3.73,3.21,3.48,1,2,2,-0.26316959418498664,-1.296177130259704
68521.0,5,0,2012.0,3.34,3.3,3.23,3.16,3.38,2.58,1,2,2,-0.7849555072453794,0.06080434822271179
54961.0,5,0,2012.0,4.41,4.24,4.35,4.76,4.4,3.04,0,1,1,2.6538042059034823,0.1963440362226315
86952.0,5,0,2013.0,3.58,3.38,3.68,3.45,3.76,2.73,0,2,2,0.09479658535048602,0.4737032452594694
49064.0,5,1,2012.0,3.44,3.93,3.41,3.17,2.9,2.19,1,2,2,-0.6420980769144422,0.4554012185770564
40464.0,5,1,2012.0,2.94,3.71,2.93,2.71,2.36,2.59,1,0,0,-1.7511249879087758,0.2103167386678226
41942.0,5,0,2013.0,1.87,2.2,2.43,1.6200000000000003,1.42,3.04,1,0,0,-4.513666921925862,0.2797828638379465
48944.0,5,0,2012.0,3.86,4.13,3.84,3.55,3.82,3.28,0,2,2,1.09607311100932,-0.05993122309228062
71570.0,5,0,2013.0,3.58,3.8,3.19,3.63,3.7,4.45,0,2,2,0.7734845615839212,-0.3020388794356161
60657.0,5,0,2012.0,3.27,3.62,2.73,3.03,3.63,3.36,1,2,2,-0.5673682176118803,-0.22941530188340678
32884.0,5,0,2012.0,4.28,4.16,4.26,4.83,4.07,3.2,0,1,1,2.391197634174044,0.3040534892715242
60275.0,5,1,2012.0,2.82,2.93,2.85,2.68,2.73,2.21,1,0,0,-2.2976405182653514,0.23832754422416397
32077.0,5,1,2012.0,3.65,4.11,3.37,3.55,3.39,3.91,0,2,2,0.6876242283177731,-0.26549955431552147
79645.0,5,1,2012.0,3.36,3.67,3.07,3.19,2.9,3.26,1,2,2,-0.6293304131539001,-0.49181716516991697
32034.0,5,1,2012.0,4.2,4.36,4.09,4.48,3.8,3.26,0,1,1,2.0594720892377687,0.2302820244412401
97102.0,5,1,2012.0,3.25,4.04,3.16,2.87,2.67,3.4,1,2,2,-0.672331711443878,-0.832061454519264
28448.0,5,0,2012.0,4.52,4.53,4.49,4.62,4.48,2.98,0,1,1,2.929069983297952,0.5174949384719949
87742.0,5,1,2012.0,3.97,4.24,4.05,3.9,3.64,3.75,0,1,1,1.6088801843162244,-0.767138909737944
53672.0,5,1,2012.0,3.56,4.04,3.22,3.35,3.4,3.54,0,2,2,0.2620166614848442,-0.2861435153837821
84617.0,5,0,2012.0,3.16,3.38,3.6,2.72,2.72,3.57,1,2,2,-0.8533355129483655,-0.9001578512326409
65484.0,5,1,2012.0,4.43,4.91,4.3,4.83,3.76,4.1,0,1,1,3.1249230981328924,-0.5965108686834316
63878.0,5,0,2012.0,4.2,4.11,4.28,3.97,4.38,2.81,0,1,1,1.8958686984430497,0.14200606938046062
64614.0,5,0,2012.0,4.0,3.93,3.95,4.14,4.02,3.68,0,1,1,1.6917432489900592,-0.3967789213760645
41650.0,5,0,2012.0,3.99,4.27,3.81,4.1,3.61,3.36,0,1,1,1.448542286670783,0.01977991531121245
62642.0,5,0,2012.0,3.81,3.96,3.41,3.69,3.98,3.3,0,2,2,0.8816967754172987,-0.13940733485929194
64369.0,5,1,2012.0,3.92,3.89,3.59,4.38,4.0,2.76,0,1,1,1.1737047419007638,0.22356980785446867
90349.0,5,1,2012.0,3.61,3.2,3.48,3.93,3.33,2.14,0,2,2,-0.32166906911045545,0.14324073452198205
93599.0,5,1,2012.0,3.18,4.13,3.0,2.55,2.85,2.99,1,2,2,-0.9797879864869677,-0.5365194907854018
82482.0,5,1,2012.0,3.81,3.96,3.7,3.86,3.57,4.24,0,2,2,1.2672018399656355,-0.9953098429200607
83873.0,5,1,2013.0,2.76,3.42,2.6,3.16,2.2,2.77,1,0,0,-2.011718454190474,0.339346948810735
47714.0,5,1,2012.0,4.52,4.56,4.63,4.21,4.57,4.14,0,1,1,3.3014004709530718,-0.4396300754362363
87548.0,5,1,2012.0,3.53,3.51,3.77,3.48,3.33,3.67,0,2,2,0.31724488295020037,-0.8248406399244257
35241.0,5,1,2013.0,2.08,3.31,2.15,1.42,1.62,2.19,1,0,0,-4.197881430847906,0.9683238677352599
45611.0,5,1,2012.0,4.49,4.36,4.19,4.81,4.32,4.93,0,1,1,3.3867143789247325,-0.815548073717315
82166.0,5,0,2012.0,3.27,3.87,3.05,2.87,3.15,2.5,1,2,2,-0.9038507012477782,-0.05590927916888269
55674.0,5,1,2013.0,2.52,3.33,2.45,2.26,2.15,3.52,1,0,0,-2.508879370987778,0.09241193970632561
61442.0,5,0,2012.0,3.18,3.07,3.1,3.38,3.06,2.5,1,2,2,-1.189286252668365,0.1642513436116625
78089.0,5,1,2012.0,3.88,3.91,3.56,3.76,3.74,3.68,0,2,2,1.0358240285175273,-0.5782426986787301
72320.0,5,1,2012.0,4.35,4.58,4.26,4.79,3.73,2.98,0,1,1,2.395566601697078,-0.018342323225018043
40771.0,5,1,2012.0,3.23,3.42,2.8,3.03,3.36,2.88,1,2,2,-0.9930822753014658,0.2197591128343836
30560.0,5,0,2012.0,3.86,3.76,3.88,4.34,3.6,4.14,0,1,1,1.5142813398773345,-0.34497467567045337
72940.0,5,1,2012.0,2.74,2.76,2.83,2.72,2.29,2.19,1,0,0,-2.684087997666902,0.048994882122304885
54888.0,5,1,2012.0,3.78,3.98,3.35,3.81,3.98,2.71,0,2,2,0.6775411395621393,0.32017531666418847
33381.0,5,1,2012.0,4.5,4.71,4.26,4.79,4.13,3.98,0,1,1,3.168430902167451,-0.1302676855597538
38897.0,5,1,2012.0,4.36,4.38,4.19,4.39,4.31,3.2,0,1,1,2.438203298661978,0.24711824919142295
39152.0,5,1,2013.0,2.66,3.56,2.6,2.38,2.22,2.85,1,0,0,-2.347579698692785,0.6968352737020319
35913.0,5,1,2012.0,4.25,3.82,4.33,4.79,4.25,3.59,0,1,1,2.4343400983806407,0.029626895636644116
27069.0,5,1,2012.0,3.52,3.51,3.64,4.14,2.87,3.67,0,2,2,0.3354059897802421,-0.141845811844414
26554.0,5,0,2012.0,4.03,3.71,3.93,4.48,4.17,3.82,0,1,1,1.882222746670898,-0.01687614674051597
59815.0,5,1,2013.0,3.63,4.49,3.41,3.62,2.98,3.23,0,2,2,0.48783545587068505,0.4696953315793854
26765.0,5,1,2012.0,3.32,3.58,3.26,3.66,2.91,2.14,1,2,2,-0.7757248383432631,0.7783152097795097
61118.0,5,1,2012.0,3.67,4.04,3.49,3.19,3.63,3.59,0,2,2,0.5486340430789253,-0.41240614919808805
70357.0,5,0,2013.0,2.6,2.53,2.18,3.45,2.64,2.73,1,0,0,-2.509949715511939,0.6049208564242069
53131.0,5,1,2012.0,3.83,4.07,3.74,3.42,3.48,2.92,0,2,2,0.6023815269294305,0.06107423332388709
83079.0,5,1,2012.0,4.31,4.27,4.42,4.59,4.05,2.81,0,1,1,2.2804527536530776,-0.04872221216108458
52475.0,5,0,2012.0,3.14,3.38,3.15,2.79,3.11,2.4,1,2,2,-1.317374883660009,0.2706201990287898
30886.999999999996,5,1,2013.0,2.65,3.69,2.66,2.03,2.24,2.29,1,0,0,-2.622151422765251,1.0868426585833895
88682.0,5,0,2012.0,3.38,3.02,3.25,3.38,3.58,2.97,1,2,2,-0.5469174866288704,-0.35609400535089053
31120.0,5,1,2012.0,3.27,3.8,2.63,3.45,3.15,3.28,1,2,2,-0.5868871396970572,0.14202822525309416
96364.0,5,1,2012.0,3.77,4.38,3.56,4.0,2.96,3.47,0,2,2,0.8605633688209604,-0.7133790877899205
54794.0,5,1,2012.0,4.36,4.53,4.33,4.62,4.02,3.06,0,1,1,2.512468219957988,0.1334389900392908
60990.0,5,1,2012.0,3.25,3.76,3.43,3.06,2.46,2.02,1,2,2,-1.2143805809885593,0.33687855536232947
81739.0,5,1,2012.0,3.33,3.76,3.47,3.03,2.74,3.19,1,2,2,-0.5644985233128952,-0.5602965727242922
34861.0,5,1,2012.0,4.38,4.67,4.04,4.52,3.93,3.06,0,1,1,2.348510643610085,0.37247009671774295
35610.0,5,1,2012.0,3.91,3.89,3.81,4.07,3.93,3.96,0,1,1,1.5539382398385606,-0.2586441894417266
79096.0,5,1,2013.0,2.55,2.58,2.68,2.29,2.52,1.77,1,0,0,-3.247366611778385,0.8830934815695741
46386.0,5,1,2013.0,2.18,2.76,2.0,2.23,1.96,2.5,1,0,0,-3.8277781141045333,0.7926635313551867
70814.0,5,1,2012.0,3.5,3.64,3.19,3.34,3.44,3.57,0,2,2,-0.0032433115260511007,-0.5037975120460639
61240.0,5,1,2012.0,4.25,4.22,4.3,4.45,3.93,3.67,0,1,1,2.335804057994432,-0.3507413286696208
86821.0,5,0,2012.0,3.44,3.56,3.16,3.59,3.36,2.58,1,2,2,-0.39982251352335535,-0.06818451892458645
84495.0,5,1,2014.0,2.66,3.02,2.33,2.71,2.65,3.13,1,0,0,-2.3067759934300174,0.8014811859059919
68942.0,5,0,2012.0,2.88,2.76,2.56,3.23,3.08,2.34,1,0,0,-2.0073397588639965,0.20448642009943674
66947.0,5,0,2012.0,4.62,4.67,4.7,4.83,4.36,3.28,0,1,1,3.349096630918801,-0.09025430642377517
86493.0,5,0,2013.0,2.37,3.18,2.04,1.93,2.28,2.33,1,0,0,-3.482145638287878,0.4943790438347549
67112.0,5,1,2014.0,3.14,3.44,2.89,2.56,3.1,3.89,1,0,0,-0.9649260912808162,0.5501249342589456
67008.0,5,1,2012.0,3.05,3.09,2.79,3.57,2.82,2.95,1,2,2,-1.3034865209554278,-0.14540237911058698
71375.0,5,0,2012.0,2.94,3.96,2.84,1.9,2.83,3.59,1,0,0,-1.444172971853045,-0.7295752263488364
73469.0,5,0,2012.0,3.32,3.49,2.91,3.33,3.53,3.19,1,2,2,-0.47379705798984934,-0.2736517962279622
49466.0,5,1,2012.0,3.18,3.64,1.92,3.23,2.98,2.85,1,0,0,-1.5077330009389822,0.2354362764222488
52401.0,5,1,2012.0,3.87,4.62,3.0,4.34,3.42,3.66,0,2,2,1.24543573837125,-0.16360515462380376
79158.0,5,1,2013.0,3.23,3.07,2.94,4.07,3.16,2.5,1,2,2,-0.8330801059636744,0.7454157411033079
90211.0,5,0,2012.0,3.91,3.5,3.5,4.29,3.67,2.66,0,2,2,0.6289337804800379,-0.0567585404638763
53606.0,5,0,2013.0,3.43,3.91,3.74,2.38,3.36,3.33,1,2,2,-0.1887916086483182,0.3143134588127124
26701.0,5,0,2013.0,4.15,4.31,4.29,4.0,3.95,3.89,0,1,1,2.19610323458327,0.5090603809725618
25612.0,5,1,2013.0,2.97,3.51,2.23,2.38,3.47,3.13,1,0,0,-1.6035008676838944,0.9047824157903035
62015.0,5,1,2013.0,3.66,4.04,3.36,3.28,3.8,3.06,0,2,2,0.4157580938337206,0.6086992870359673
55526.0,5,1,2014.0,2.29,2.33,1.77,2.41,2.58,3.13,1,0,0,-3.4634307951762437,1.0950833506531539
34632.0,5,1,2013.0,2.86,3.24,2.82,2.81,2.62,2.64,1,0,0,-1.9213758029875407,0.9402598782229121
58432.0,5,1,2013.0,3.91,3.67,4.14,3.93,3.93,3.75,0,1,1,1.4715616861449574,0.21528900188384428
83474.0,5,1,2014.0,2.0,1.89,1.54,1.74,2.43,2.81,1,0,0,-4.591051048332404,0.885966993375089
86006.0,5,0,2013.0,4.49,4.16,4.76,4.52,4.57,3.75,0,1,1,3.1387476337693507,0.03889757748648965
96520.0,5,1,2013.0,3.54,3.62,3.43,3.66,3.48,2.81,0,2,2,0.05298010456475388,0.3476974998855874
54194.0,5,1,2013.0,3.59,3.04,3.14,3.89,4.29,2.34,0,2,2,-0.040855044803423494,1.2373860173116593
48385.0,5,0,2013.0,4.01,4.0,3.93,4.1,4.05,3.36,0,1,1,1.6170866304979405,0.6414388036834445
52844.0,5,0,2013.0,3.64,3.84,3.76,3.03,3.71,3.06,0,2,2,0.33844841326042996,0.6076808495677306
53071.0,5,0,2013.0,3.74,3.4,3.91,3.48,4.12,2.67,0,2,2,0.53330590298426,0.9093450864662644
90740.0,5,1,2013.0,4.2,4.44,4.48,3.52,4.14,4.24,0,1,1,2.3950502059391137,-0.43974206969980856
95759.0,5,0,2013.0,3.63,3.42,3.8,3.79,3.55,3.16,0,2,2,0.44253541010918773,0.11648853969154714
44312.0,5,1,2013.0,2.93,3.4,2.47,2.52,3.22,2.5,1,0,0,-1.8612724110955632,1.0246712462540302
41264.0,5,0,2013.0,4.2,4.09,4.43,3.9,4.29,2.23,0,1,1,1.6818930131065721,1.360504692948015
25706.0,5,0,2013.0,3.79,3.64,3.93,4.21,3.52,2.36,0,2,2,0.6569910870914284,1.403049748123708
33821.0,5,1,2013.0,3.21,3.33,3.71,2.97,2.77,2.29,1,2,2,-1.0979400331297968,1.1059512334193526
87112.0,5,1,2013.0,3.02,3.04,2.98,2.97,3.08,2.68,1,0,0,-1.5044155762784124,0.4035818466343234
77466.0,5,1,2013.0,3.59,3.82,3.4,3.1,3.87,1.91,0,2,2,-0.22814458196648776,1.1047730649095258
54969.0,5,1,2013.0,4.17,4.18,4.19,4.04,4.23,2.85,0,1,1,1.84980291544484,0.8783646326927546
26018.0,5,1,2013.0,3.36,3.93,3.31,2.7,3.23,3.02,1,2,2,-0.48834783749745,0.8704743988697461
32641.000000000004,5,0,2013.0,3.92,3.4,4.4,4.0,3.95,2.97,0,1,1,1.2227449734766946,0.9304917396334489
89501.0,5,1,2013.0,3.48,3.42,3.43,3.52,3.55,2.71,1,2,2,-0.1752806637620228,0.4660928965776217
59373.0,5,1,2013.0,3.7,3.87,4.0,3.45,3.4,2.43,0,2,2,0.34240446949730935,0.8938880800548463
24878.0,5,1,2013.0,2.55,3.04,2.13,2.13,2.82,3.54,1,0,0,-2.5373787372597225,0.5202040328721795
90408.0,5,1,2013.0,3.89,3.73,3.52,4.21,4.19,2.92,0,1,1,1.1045794433317597,0.5143858183127581
70320.0,5,1,2013.0,3.19,3.31,3.12,3.03,3.24,2.08,1,2,2,-1.2611520101913387,0.9791130226252158
38937.0,5,1,2013.0,2.56,2.47,2.09,2.73,3.0,2.08,1,0,0,-3.038729619474132,1.3155112092450545
57372.0,5,1,2013.0,2.22,2.42,1.79,2.1,2.35,3.05,1,0,0,-3.7692412705037546,0.39397071819005747
52632.0,5,0,2013.0,3.88,3.8,4.26,3.69,3.71,1.76,0,1,1,0.6053645573827559,1.411286128393403
29869.0,5,0,2013.0,3.68,3.44,3.67,3.52,4.05,3.19,0,2,2,0.5624321690631748,0.8725101559163174
50943.0,5,1,2013.0,2.24,2.96,1.48,1.58,2.63,2.43,1,0,0,-3.9651481517719493,0.8846268071106895
28638.0,5,1,2013.0,3.22,3.24,2.66,2.9,3.88,3.52,1,2,2,-0.7188985363249527,0.6934762683590591
52898.0,5,1,2013.0,3.49,3.71,3.77,4.17,2.67,2.42,1,2,2,-0.049480713583775954,0.9608520113862871
64738.0,5,1,2013.0,3.88,4.09,4.02,3.79,3.57,2.97,0,1,1,1.0706955717368187,0.5867866951635067
42930.0,5,0,2013.0,4.71,4.71,4.9,4.66,4.55,3.75,0,1,1,3.7543930906230223,0.5385916855185519
30518.999999999996,5,1,2013.0,3.84,3.51,4.41,3.48,3.83,3.28,0,2,2,1.0280548826369476,0.6942189972101532
67474.0,5,1,2013.0,4.44,4.42,4.43,4.28,4.6,2.36,0,1,1,2.440884999522373,1.1078443061251395
77955.0,5,1,2014.0,2.51,2.71,2.08,2.91,2.5,2.78,1,0,0,-2.8406658893406114,1.094754224628535
50270.0,5,1,2013.0,3.94,3.82,4.14,3.96,3.84,2.67,0,1,1,1.1400197292867325,0.95458835329997
95818.0,5,1,2013.0,3.41,3.58,3.55,2.22,3.78,1.84,1,2,2,-0.9284511845226671,0.8008597280287812
54748.0,5,0,2013.0,3.07,3.06,3.14,3.0,3.06,2.5,1,2,2,-1.427494557209915,0.8473418133504595
37567.0,5,1,2013.0,4.54,4.53,4.67,4.34,4.55,3.52,0,1,1,3.1548834140310973,0.713146892043414
73087.0,5,1,2013.0,3.13,3.73,2.44,2.59,3.64,3.57,1,2,2,-0.8906895083110482,0.16066558246330004
68115.0,5,0,2013.0,3.37,3.51,3.43,3.07,3.36,2.56,1,2,2,-0.5808817048847891,0.7132214618039688
82170.0,5,1,2014.0,2.86,3.11,3.16,2.81,2.47,2.66,1,0,0,-1.8704725089260616,1.0048212448392935
65756.0,5,1,2013.0,4.8,4.78,4.81,4.83,4.81,4.22,0,1,1,4.204435538812708,0.08001129509041893
71608.0,5,1,2013.0,2.11,2.64,2.07,1.52,1.99,2.24,1,0,0,-4.350848871500779,0.5848446772195305
74453.0,5,1,2013.0,3.89,3.96,4.14,3.28,3.98,2.29,0,2,2,0.7702974038103465,0.8700782840901301
60815.0,5,1,2013.0,2.67,2.33,2.51,2.65,3.13,2.77,1,0,0,-2.5212314921827943,0.6162805627287498
66019.0,5,0,2013.0,4.73,4.84,4.9,4.72,4.43,4.14,0,1,1,3.9551014111912557,0.050157714515086216
31231.0,5,1,2014.0,2.28,2.09,1.91,2.58,2.62,2.22,1,0,0,-3.7644309676008216,1.9014626763938731
83497.0,5,1,2013.0,3.5,3.16,3.5,3.72,3.68,2.97,0,2,2,-0.004209009783009369,0.39368279894845004
25538.0,5,0,2013.0,3.34,3.36,3.36,3.31,3.33,2.29,1,2,2,-0.719314983450065,1.3608699073342057
88770.0,5,1,2013.0,3.99,4.0,3.95,3.72,4.21,3.54,0,1,1,1.5698768672380634,0.07097493717789621
90303.0,5,0,2013.0,4.75,4.69,4.88,4.93,4.55,3.2,0,1,1,3.682011997121253,0.38816381713832376
24035.0,5,1,2013.0,3.2,4.0,2.9,2.52,3.13,3.06,1,2,2,-0.9176983147883444,0.8824285306699063
48735.0,5,1,2013.0,3.02,3.29,2.85,2.32,3.3,3.75,1,0,0,-1.2360781849542295,0.16353952376684447
32169.0,5,1,2013.0,2.84,2.98,2.22,2.85,3.31,1.84,1,0,0,-2.3415257372095732,1.6099306180400932
65037.0,5,0,2013.0,3.78,4.24,3.52,3.41,3.79,2.85,0,2,2,0.685625912235446,0.710184408944691
23728.0,5,1,2014.0,2.61,3.67,2.06,2.64,2.36,3.67,1,0,0,-2.093131161602144,1.1516853748523417
51698.0,5,0,2013.0,3.74,4.11,3.55,3.48,3.7,3.52,0,2,2,0.8420738195106615,0.4348484299767024
60793.0,5,1,2013.0,4.04,4.13,3.88,3.97,4.17,2.43,0,1,1,1.3298631345667453,1.0831595742403162
35549.0,5,1,2013.0,2.63,3.53,1.74,1.74,3.09,2.43,1,0,0,-2.8927334146591015,1.1445384350105545
25338.0,5,1,2013.0,3.75,3.67,3.25,3.81,4.29,2.99,0,2,2,0.7059956657511544,1.1739658972693918
